"iso_code","year","GDP"
"SAS",2005,1075831387110.75
"SAS",2006,1220740366779.5
"SAS",2007,1536036848197.11
"SAS",2008,1559693610850.8
"SAS",2009,1702714960004.27
"SAS",2010,2082393224243.39
"SAS",2011,2294130226834.82
"SAS",2012,2327972502889.9
"SAS",2013,2389925602766.97
"SAS",2014,2614947275467.62
"SAS",2015,2733651859001.15
"SAS",2016,3011071812937.53
"SAS",2017,3433921311742.89
"SAS",2018,3534066859804.7
"SAS",2019,3658209765835.5
"SAS",2020,3493120726808.9
"SAS",2021,4079874340683.11
"SAS",2022,4327392880815.64
"SAS",2023,4494987381110.1
"SAS",2024,NA
"SAU",1960,1748124063.55556
"SAU",1961,1920811284.22222
"SAU",1962,2130606531.77778
"SAU",1963,2207393171.55556
"SAU",1964,2371808712.88889
"SAU",1965,2647955557.55556
"SAU",1966,2920555557.11111
"SAU",1967,3257022222.66667
"SAU",1968,4187777711.11111
"SAU",1969,4485777644.44444
"SAU",1970,5377333333.33333
"SAU",1971,7184806909.28939
"SAU",1972,9664267086.60323
"SAU",1973,14947435499.323
"SAU",1974,45412957746.4789
"SAU",1975,46773208642.6814
"SAU",1976,64005665722.3796
"SAU",1977,74188986586.0629
"SAU",1978,80266516686.5614
"SAU",1979,111858444786.224
"SAU",1980,164539660725.118
"SAU",1981,184291360138.69
"SAU",1982,153240313858.323
"SAU",1983,129171635311.143
"SAU",1984,119624858115.778
"SAU",1985,103897846493.65
"SAU",1986,86961922765.3254
"SAU",1987,85695861148.1976
"SAU",1988,88256074766.3551
"SAU",1989,95344459279.0387
"SAU",1990,117630173564.753
"SAU",1991,132223230974.633
"SAU",1992,137087850467.29
"SAU",1993,132967957276.368
"SAU",1994,135174899866.489
"SAU",1995,143343124165.554
"SAU",1996,158662483311.081
"SAU",1997,165963684913.218
"SAU",1998,146775466666.667
"SAU",1999,161717066666.667
"SAU",2000,189514933333.333
"SAU",2001,184137600000
"SAU",2002,189605866666.667
"SAU",2003,215807733333.333
"SAU",2004,258742133333.333
"SAU",2005,328459608764.111
"SAU",2006,376900133511.348
"SAU",2007,415964509673.115
"SAU",2008,519796800000
"SAU",2009,429097866666.667
"SAU",2010,528207200000
"SAU",2011,676634666666.667
"SAU",2012,741849866666.667
"SAU",2013,753864533333.333
"SAU",2014,766605866666.667
"SAU",2015,669484266666.667
"SAU",2016,6.66e+11
"SAU",2017,714994666666.667
"SAU",2018,846583733333.333
"SAU",2019,838564800000
"SAU",2020,734271200000
"SAU",2021,8.74156e+11
"SAU",2022,1108571466666.67
"SAU",2023,1067582933333.33
"SAU",2024,NA
"SDN",1960,1126364161.7644
"SDN",1961,1222860428.55503
"SDN",1962,1328259624.72217
"SDN",1963,1351234926.33899
"SDN",1964,1388282600.1961
"SDN",1965,1446869619.31898
"SDN",1966,1484491675.71652
"SDN",1967,1607409539.36648
"SDN",1968,1677771400.56798
"SDN",1969,1847501441.26221
"SDN",1970,2100229759.04718
"SDN",1971,2288340041.03486
"SDN",1972,2483055722.23738
"SDN",1973,3077254460.30228
"SDN",1974,3958931659.84759
"SDN",1975,4823090191.91008
"SDN",1976,6013210815.66115
"SDN",1977,7499005639.37649
"SDN",1978,8128719315.0792
"SDN",1979,8418407786.60599
"SDN",1980,8951800000
"SDN",1981,10753888154.2798
"SDN",1982,8732542273.73424
"SDN",1983,8230153846.15385
"SDN",1984,10447615384.6154
"SDN",1985,8075259600.3398
"SDN",1986,10092200000
"SDN",1987,12093333333.3333
"SDN",1988,14372555555.5556
"SDN",1989,21408111111.1111
"SDN",1990,33641222222.2222
"SDN",1991,44171194366.2039
"SDN",1992,7031933491.84899
"SDN",1993,8881010081.24942
"SDN",1994,12793798418.3843
"SDN",1995,13830369852.313
"SDN",1996,9018300724.66086
"SDN",1997,11681175864.3383
"SDN",1998,11250221536.7484
"SDN",1999,10682028339.6898
"SDN",2000,12257299147.2936
"SDN",2001,15716361792.1926
"SDN",2002,18137128388.3606
"SDN",2003,21355298459.5955
"SDN",2004,26646007250.7319
"SDN",2005,35182711987.974
"SDN",2006,45263831634.1497
"SDN",2007,59440139774.8128
"SDN",2008,64833083257.1431
"SDN",2009,51621044076.9231
"SDN",2010,58962978034.4828
"SDN",2011,55018567210.5263
"SDN",2012,37632919966.6667
"SDN",2013,43024018082.1918
"SDN",2014,49516748617.9775
"SDN",2015,51726758676.7677
"SDN",2016,42630376000
"SDN",2017,41283617976.1905
"SDN",2018,32333780383.2924
"SDN",2019,32338079165.2893
"SDN",2020,27034593750
"SDN",2021,34229513774.9936
"SDN",2022,51666875363.0963
"SDN",2023,109265503110.904
"SDN",2024,NA
"SEN",1960,1003692370.46869
"SEN",1961,1058975256.97025
"SEN",1962,1085475790.59112
"SEN",1963,1122139861.67805
"SEN",1964,1188930645.34423
"SEN",1965,1210058228.17112
"SEN",1966,1246908185.96343
"SEN",1967,1246480765.97984
"SEN",1968,1309384861.92219
"SEN",1969,1245234931.43233
"SEN",1970,1297407654.92832
"SEN",1971,1339549032.83782
"SEN",1972,1620857103.53492
"SEN",1973,1863398590.4556
"SEN",1974,2099325228.95651
"SEN",1975,2830388404.8977
"SEN",1976,2869777884.45166
"SEN",1977,2938046462.7098
"SEN",1978,3280354920.8516
"SEN",1979,4084877822.91679
"SEN",1980,4510108290.69571
"SEN",1981,4095892780.58289
"SEN",1982,4013951442.67081
"SEN",1983,3569356124.93159
"SEN",1984,3485165431.71354
"SEN",1985,3818944917.56713
"SEN",1986,5392093445.51053
"SEN",1987,6487353102.81483
"SEN",1988,6418419388.63499
"SEN",1989,6366039372.53683
"SEN",1990,7390967360.42121
"SEN",1991,7255210469.51743
"SEN",1992,7769817839.95644
"SEN",1993,7367986241.21869
"SEN",1994,5034588195.55806
"SEN",1995,6326342633.4034
"SEN",1996,6559712165.96508
"SEN",1997,6041478725.90443
"SEN",1998,6505607909.05324
"SEN",1999,6592834932.80876
"SEN",2000,6013185003.97525
"SEN",2001,6507824829.26254
"SEN",2002,7006402319.75856
"SEN",2003,8768721563.18211
"SEN",2004,10076816666.6196
"SEN",2005,11009033437.939
"SEN",2006,11697918243.0035
"SEN",2007,13994218412.9619
"SEN",2008,16853989627.548
"SEN",2009,16145867494.9405
"SEN",2010,16121315909.0758
"SEN",2011,17814283639.3119
"SEN",2012,17660870411.5235
"SEN",2013,18918667724.8817
"SEN",2014,19797253440.2679
"SEN",2015,17774766696.1759
"SEN",2016,19040312333.1864
"SEN",2017,20996562943.5979
"SEN",2018,23116701556.1381
"SEN",2019,23403995992.1354
"SEN",2020,24530513037.7518
"SEN",2021,27520784129.7508
"SEN",2022,27619479059.6131
"SEN",2023,30848333083.7055
"SEN",2024,NA
"SGP",1960,704751700.302494
"SGP",1961,764629788.123689
"SGP",1962,826239211.817511
"SGP",1963,917608012.491752
"SGP",1964,894153311.424857
"SGP",1965,974644096.144674
"SGP",1966,1096425608.09089
"SGP",1967,1238035815.78586
"SGP",1968,1425706091.0356
"SGP",1969,1659893767.84419
"SGP",1970,1920574150.17542
"SGP",1971,2263785443.61688
"SGP",1972,2721440980.75851
"SGP",1973,3696213333.33333
"SGP",1974,5221534955.64418
"SGP",1975,5633673929.99302
"SGP",1976,6327077974.10703
"SGP",1977,6618585073.66035
"SGP",1978,7517176354.84135
"SGP",1979,9296921723.83465
"SGP",1980,11896256782.8566
"SGP",1981,14175228843.6391
"SGP",1982,16084252378.473
"SGP",1983,17784112149.5327
"SGP",1984,19749361097.965
"SGP",1985,19156532745.7691
"SGP",1986,18586746056.9974
"SGP",1987,20919215578.2125
"SGP",1988,25371462488.1292
"SGP",1989,30465364738.6206
"SGP",1990,36144336768.7023
"SGP",1991,45466164978.2923
"SGP",1992,52131320032.8797
"SGP",1993,60603815716.2653
"SGP",1994,73688724431.1412
"SGP",1995,87812540788.4293
"SGP",1996,96293086513.0872
"SGP",1997,100123787215.299
"SGP",1998,85728207781.7785
"SGP",1999,86286849754.8905
"SGP",2000,96076539925.7409
"SGP",2001,89793790669.6515
"SGP",2002,92538372869.6942
"SGP",2003,97646401095.6369
"SGP",2004,115033593101.049
"SGP",2005,127807848728.398
"SGP",2006,148627286361.351
"SGP",2007,180941701357.97
"SGP",2008,193617323539.203
"SGP",2009,194150283771.566
"SGP",2010,239807980591.24
"SGP",2011,279356499090.458
"SGP",2012,295092888076.589
"SGP",2013,307576360584.992
"SGP",2014,314863580758.455
"SGP",2015,307998545269.398
"SGP",2016,319053943915.005
"SGP",2017,343257164581.712
"SGP",2018,376892697588.005
"SGP",2019,376901649222.451
"SGP",2020,349488382610.662
"SGP",2021,434111559282.849
"SGP",2022,498474540987.78
"SGP",2023,501427500080.059
"SGP",2024,NA
"SLB",1960,NA
"SLB",1961,NA
"SLB",1962,NA
"SLB",1963,NA
"SLB",1964,NA
"SLB",1965,NA
"SLB",1966,NA
"SLB",1967,25203524.0325638
"SLB",1968,28084252.7582748
"SLB",1969,28606411.398041
"SLB",1970,NA
"SLB",1971,50056882.8213879
"SLB",1972,40606712.050639
"SLB",1973,55272108.8435374
"SLB",1974,84539332.282562
"SLB",1975,74620320.0295339
"SLB",1976,83100834.307935
"SLB",1977,93145283.3557141
"SLB",1978,111027427.208358
"SLB",1979,151276496.482533
"SLB",1980,182852106.523408
"SLB",1981,193750540.701429
"SLB",1982,192902018.733318
"SLB",1983,181220398.969839
"SLB",1984,181570473.771605
"SLB",1985,165524943.492123
"SLB",1986,147620047.660063
"SLB",1987,155128542.419178
"SLB",1988,176494394.043362
"SLB",1989,172882410.578561
"SLB",1990,214877666.846068
"SLB",1991,227540473.340087
"SLB",1992,269034595.812985
"SLB",1993,300746361.128739
"SLB",1994,402837005.272596
"SLB",1995,469443201.503274
"SLB",1996,510586430.190127
"SLB",1997,526554005.954357
"SLB",1998,457579840.225066
"SLB",1999,488024514.369359
"SLB",2000,419842674.227652
"SLB",2001,409508552.979972
"SLB",2002,346406738.885237
"SLB",2003,417668983.408349
"SLB",2004,468005318.551977
"SLB",2005,552864570.225819
"SLB",2006,617258154.260133
"SLB",2007,695295347.621537
"SLB",2008,776337691.795098
"SLB",2009,805557562.580059
"SLB",2010,898133684.898793
"SLB",2011,1063895360.69907
"SLB",2012,1185215418.25562
"SLB",2013,1285911586.132
"SLB",2014,1335571420.72676
"SLB",2015,1307909887.55212
"SLB",2016,1379490304.2254
"SLB",2017,1469789119.08756
"SLB",2018,1615478393.28614
"SLB",2019,1619155017.3924
"SLB",2020,1536145814.17007
"SLB",2021,1522794913.0914
"SLB",2022,1566360686.10632
"SLB",2023,1633319401.19414
"SLB",2024,NA
"SLE",1960,322009961.547048
"SLE",1961,327834190.577094
"SLE",1962,342721416.490967
"SLE",1963,348547278.787707
"SLE",1964,371847461.441278
"SLE",1965,359379856.248058
"SLE",1966,375479849.80806
"SLE",1967,348795303.000385
"SLE",1968,329859731.943893
"SLE",1969,408690163.476065
"SLE",1970,434410973.76439
"SLE",1971,419549304.72479
"SLE",1972,465381339.740404
"SLE",1973,575230724.377773
"SLE",1974,648590642.939889
"SLE",1975,679336343.584559
"SLE",1976,594895941.914381
"SLE",1977,691777583.951156
"SLE",1978,960728338.93643
"SLE",1979,1109374911.30306
"SLE",1980,1100685844.92284
"SLE",1981,1114830471.91787
"SLE",1982,1295361885.92419
"SLE",1983,995104305.347075
"SLE",1984,1087471861.98928
"SLE",1985,856890459.363958
"SLE",1986,490181456.62441
"SLE",1987,660106336.104339
"SLE",1988,1055083933.07498
"SLE",1989,932974420.276529
"SLE",1990,649644826.800447
"SLE",1991,779981458.921489
"SLE",1992,679941041.302401
"SLE",1993,768868447.972704
"SLE",1994,911854256.163621
"SLE",1995,870740484.065037
"SLE",1996,941708911.111534
"SLE",1997,850233193.154233
"SLE",1998,672368187.114756
"SLE",1999,669386623.951402
"SLE",2000,635866403.776065
"SLE",2001,1681473752.3847
"SLE",2002,1933864034.188
"SLE",2003,2142618349.81099
"SLE",2004,2237350963.27352
"SLE",2005,2545275312.60512
"SLE",2006,2912986118.07453
"SLE",2007,3326853435.59832
"SLE",2008,3835603778.61591
"SLE",2009,3784165906.1037
"SLE",2010,4033122830.14424
"SLE",2011,4587078913.13315
"SLE",2012,5927684219.15278
"SLE",2013,7697098118.19922
"SLE",2014,7845456215.27807
"SLE",2015,6651626733.64854
"SLE",2016,6042615859.61074
"SLE",2017,5818480351.63706
"SLE",2018,6390514688.52816
"SLE",2019,6523577590.38319
"SLE",2020,6688594757.62129
"SLE",2021,7165214367.64956
"SLE",2022,7119137321.90082
"SLE",2023,6411869546.28929
"SLE",2024,NA
"SLV",1960,NA
"SLV",1961,NA
"SLV",1962,NA
"SLV",1963,NA
"SLV",1964,NA
"SLV",1965,877720000
"SLV",1966,929520000
"SLV",1967,976200000
"SLV",1968,1009760100
"SLV",1969,1049400000
"SLV",1970,1132920000
"SLV",1971,1186120000
"SLV",1972,1263720000
"SLV",1973,1442320000
"SLV",1974,1665880000
"SLV",1975,1884120100
"SLV",1976,2328280100
"SLV",1977,2941640100
"SLV",1978,3127960000
"SLV",1979,3463639900
"SLV",1980,3573959900
"SLV",1981,3437200200
"SLV",1982,3399189100
"SLV",1983,3506347800
"SLV",1984,3661683400
"SLV",1985,3800368600
"SLV",1986,3771663200
"SLV",1987,3958045800
"SLV",1988,4189880000
"SLV",1989,4372215300
"SLV",1990,4817542204
"SLV",1991,5252342400
"SLV",1992,5813399300
"SLV",1993,6680269200
"SLV",1994,7679384000
"SLV",1995,8921947100
"SLV",1996,9586327800
"SLV",1997,10221705900
"SLV",1998,10936669900
"SLV",1999,11284197000
"SLV",2000,11784927700
"SLV",2001,12282533600
"SLV",2002,12664190300
"SLV",2003,13243892200
"SLV",2004,13724810900
"SLV",2005,1.4698e+10
"SLV",2006,15999890000
"SLV",2007,17011750000
"SLV",2008,17986890000
"SLV",2009,17601620000
"SLV",2010,18447920000
"SLV",2011,20283780000
"SLV",2012,21386150000
"SLV",2013,21990960000
"SLV",2014,22593470000
"SLV",2015,23438240000
"SLV",2016,24191430000
"SLV",2017,24979190000
"SLV",2018,26020850000
"SLV",2019,26881140000
"SLV",2020,24921190000
"SLV",2021,29043140000
"SLV",2022,31988920000
"SLV",2023,34015620000
"SLV",2024,NA
"SMR",1960,NA
"SMR",1961,NA
"SMR",1962,NA
"SMR",1963,NA
"SMR",1964,NA
"SMR",1965,NA
"SMR",1966,NA
"SMR",1967,NA
"SMR",1968,NA
"SMR",1969,NA
"SMR",1970,NA
"SMR",1971,NA
"SMR",1972,NA
"SMR",1973,NA
"SMR",1974,NA
"SMR",1975,NA
"SMR",1976,NA
"SMR",1977,NA
"SMR",1978,NA
"SMR",1979,NA
"SMR",1980,NA
"SMR",1981,NA
"SMR",1982,NA
"SMR",1983,NA
"SMR",1984,NA
"SMR",1985,NA
"SMR",1986,NA
"SMR",1987,NA
"SMR",1988,NA
"SMR",1989,NA
"SMR",1990,NA
"SMR",1991,NA
"SMR",1992,NA
"SMR",1993,NA
"SMR",1994,NA
"SMR",1995,NA
"SMR",1996,NA
"SMR",1997,976606693.570595
"SMR",1998,1048316128.20361
"SMR",1999,1109473367.84318
"SMR",2000,1007661366.66959
"SMR",2001,1059529812.37456
"SMR",2002,1148872072.38556
"SMR",2003,1462590266.59186
"SMR",2004,1715340542.988
"SMR",2005,1786514058.22344
"SMR",2006,1909765165.43137
"SMR",2007,2188654628.38097
"SMR",2008,2403213305.03601
"SMR",2009,2064277126.41466
"SMR",2010,1881191925.32503
"SMR",2011,1813717438.69134
"SMR",2012,1604701299.43546
"SMR",2013,1678741475.14095
"SMR",2014,1673911426.17254
"SMR",2015,1419401070.56043
"SMR",2016,1468343139.74326
"SMR",2017,1528620346.31168
"SMR",2018,1655353653.05934
"SMR",2019,1616232125.12587
"SMR",2020,1544714493.24409
"SMR",2021,1855395999.76534
"SMR",2022,1831700577.08904
"SMR",2023,NA
"SMR",2024,NA
"SOM",1960,180459936.776025
"SOM",1961,191659914.376034
"SOM",1962,203531927.547229
"SOM",1963,216145935.941626
"SOM",1964,229529912.668035
"SOM",1965,243725898.029641
"SOM",1966,257375897.049641
"SOM",1967,271781886.807245
"SOM",1968,286719885.312046
"SOM",1969,306357284.571429
"SOM",1970,347985394.285714
"SOM",1971,347039445.705569
"SOM",1972,447883941.190165
"SOM",1973,483699610.602563
"SOM",1974,572504035.901509
"SOM",1975,757015878.792693
"SOM",1976,871344245.115171
"SOM",1977,498550724.637681
"SOM",1978,564571823.20442
"SOM",1979,589566929.133858
"SOM",1980,602515548.452104
"SOM",1981,699302473.050095
"SOM",1982,774578931.96392
"SOM",1983,735408641.768548
"SOM",1984,787434541.728857
"SOM",1985,875702247.191011
"SOM",1986,916590786.326105
"SOM",1987,1018972664.4638
"SOM",1988,1051596967.1287
"SOM",1989,1181360843.93549
"SOM",1990,1031282081.16683
"SOM",1991,717974929.763158
"SOM",1992,709297578.5
"SOM",1993,1260132955.78746
"SOM",1994,1481205097.98113
"SOM",1995,1534756134.55022
"SOM",1996,1792234297.39194
"SOM",1997,2191749013.58124
"SOM",1998,2962047564.41651
"SOM",1999,3045751527.66005
"SOM",2000,3412797450.20112
"SOM",2001,2252847464.68608
"SOM",2002,2192684134.59273
"SOM",2003,2836724351.5616
"SOM",2004,3859592813.10255
"SOM",2005,4683246454.10048
"SOM",2006,5026743282.04251
"SOM",2007,5430713728.89074
"SOM",2008,5913620292.90573
"SOM",2009,2948594552.44952
"SOM",2010,2687807003.73935
"SOM",2011,2906000096.93249
"SOM",2012,4364670160.00146
"SOM",2013,5062881613.12833
"SOM",2014,5728399710.56333
"SOM",2015,6152149080.00168
"SOM",2016,6613743089.99932
"SOM",2017,7621501720.00021
"SOM",2018,7873440838.36559
"SOM",2019,8655023960.002
"SOM",2020,8628393719.99922
"SOM",2021,9483997404.25227
"SOM",2022,10202767269.9603
"SOM",2023,10968517090.0004
"SOM",2024,NA
"SRB",1960,NA
"SRB",1961,NA
"SRB",1962,NA
"SRB",1963,NA
"SRB",1964,NA
"SRB",1965,NA
"SRB",1966,NA
"SRB",1967,NA
"SRB",1968,NA
"SRB",1969,NA
"SRB",1970,NA
"SRB",1971,NA
"SRB",1972,NA
"SRB",1973,NA
"SRB",1974,NA
"SRB",1975,NA
"SRB",1976,NA
"SRB",1977,NA
"SRB",1978,NA
"SRB",1979,NA
"SRB",1980,NA
"SRB",1981,NA
"SRB",1982,NA
"SRB",1983,NA
"SRB",1984,NA
"SRB",1985,NA
"SRB",1986,NA
"SRB",1987,NA
"SRB",1988,NA
"SRB",1989,NA
"SRB",1990,NA
"SRB",1991,NA
"SRB",1992,NA
"SRB",1993,NA
"SRB",1994,NA
"SRB",1995,17921892655.3672
"SRB",1996,23277430167.5978
"SRB",1997,27153408994.8074
"SRB",1998,21004077441.4802
"SRB",1999,20878694850.5767
"SRB",2000,7326373882.11044
"SRB",2001,13599378661.9952
"SRB",2002,17930583571.3055
"SRB",2003,23593044417.5086
"SRB",2004,26845632341.8075
"SRB",2005,28334256180.8801
"SRB",2006,33298057361.7412
"SRB",2007,44888028946.0854
"SRB",2008,54220641201.6474
"SRB",2009,46955984409.7271
"SRB",2010,43536629233.1424
"SRB",2011,51251098408.0924
"SRB",2012,45103269969.4112
"SRB",2013,50455529604.0696
"SRB",2014,49114321280.3466
"SRB",2015,41297410634.9586
"SRB",2016,42225495909.5633
"SRB",2017,45972834713.8077
"SRB",2018,52787520248.9242
"SRB",2019,53864693664.5568
"SRB",2020,55874017668.998
"SRB",2021,66159884072.5308
"SRB",2022,66797564758.339
"SRB",2023,81342660752.3732
"SRB",2024,NA
"SSA",1960,35988399588.8194
"SSA",1961,37518094290.3319
"SSA",1962,40549575981.7617
"SSA",1963,46123312273.1025
"SSA",1964,45885359762.5723
"SSA",1965,50538951214.0442
"SSA",1966,54775665462.464
"SSA",1967,54838167165.1399
"SSA",1968,58683164886.4974
"SSA",1969,66256584864.3939
"SSA",1970,73996942604.7019
"SSA",1971,76073514866.9192
"SSA",1972,85715420447.2074
"SSA",1973,109266387063.657
"SSA",1974,138628808050.282
"SSA",1975,152205988931.713
"SSA",1976,164661395938.678
"SSA",1977,180934135666.879
"SSA",1978,202611016183.795
"SSA",1979,238846633183.689
"SSA",1980,299002551230.714
"SSA",1981,404152048958.096
"SSA",1982,376029141290.58
"SSA",1983,337629586006.681
"SSA",1984,301670995147.514
"SSA",1985,287983954210.595
"SSA",1986,269803697043.712
"SSA",1987,302093617110.889
"SSA",1988,317910974656.939
"SSA",1989,323480140542.09
"SSA",1990,378918407182.619
"SSA",1991,404976244762.86
"SSA",1992,364630958999.813
"SSA",1993,368610836181.138
"SSA",1994,377142595380.707
"SSA",1995,479940870989.033
"SSA",1996,536105193364.823
"SSA",1997,564043922095.903
"SSA",1998,565275137841.769
"SSA",1999,403398906054.614
"SSA",2000,427682851353.883
"SSA",2001,409715333350.834
"SSA",2002,446063787652.055
"SSA",2003,561841797160.448
"SSA",2004,697598887827.385
"SSA",2005,827868919145.79
"SSA",2006,976549264667.751
"SSA",2007,1130664082678.21
"SSA",2008,1281844180266.72
"SSA",2009,1224552156182.8
"SSA",2010,1448580710633.54
"SSA",2011,1628268358951.27
"SSA",2012,1691847231269.02
"SSA",2013,1797999120472.5
"SSA",2014,1874736396189.81
"SSA",2015,1668612318336.04
"SSA",2016,1521735272179.07
"SSA",2017,1659172753388.87
"SSA",2018,1781016674647.24
"SSA",2019,1834336253943.3
"SSA",2020,1721810881901.34
"SSA",2021,1933570427279.37
"SSA",2022,2073339118621.98
"SSA",2023,2042436971778.64
"SSA",2024,NA
"SSD",1960,NA
"SSD",1961,NA
"SSD",1962,NA
"SSD",1963,NA
"SSD",1964,NA
"SSD",1965,NA
"SSD",1966,NA
"SSD",1967,NA
"SSD",1968,NA
"SSD",1969,NA
"SSD",1970,NA
"SSD",1971,NA
"SSD",1972,NA
"SSD",1973,NA
"SSD",1974,NA
"SSD",1975,NA
"SSD",1976,NA
"SSD",1977,NA
"SSD",1978,NA
"SSD",1979,NA
"SSD",1980,NA
"SSD",1981,NA
"SSD",1982,NA
"SSD",1983,NA
"SSD",1984,NA
"SSD",1985,NA
"SSD",1986,NA
"SSD",1987,NA
"SSD",1988,NA
"SSD",1989,NA
"SSD",1990,NA
"SSD",1991,NA
"SSD",1992,NA
"SSD",1993,NA
"SSD",1994,NA
"SSD",1995,NA
"SSD",1996,NA
"SSD",1997,NA
"SSD",1998,NA
"SSD",1999,NA
"SSD",2000,NA
"SSD",2001,NA
"SSD",2002,NA
"SSD",2003,NA
"SSD",2004,NA
"SSD",2005,NA
"SSD",2006,NA
"SSD",2007,NA
"SSD",2008,14586253383.0632
"SSD",2009,12231264525.0671
"SSD",2010,14602072410.9506
"SSD",2011,14907308932.7534
"SSD",2012,11931472169.4915
"SSD",2013,18426469016.9492
"SSD",2014,13962212847.4576
"SSD",2015,11997800760.2242
"SSD",2016,NA
"SSD",2017,NA
"SSD",2018,NA
"SSD",2019,NA
"SSD",2020,NA
"SSD",2021,NA
"SSD",2022,NA
"SSD",2023,NA
"SSD",2024,NA
"SSF",1960,35999878594.0433
"SSF",1961,37529010103.7958
"SSF",1962,40561501231.8665
"SSF",1963,46136363835.4132
"SSF",1964,45900075440.0533
"SSF",1965,50553642033.2066
"SSF",1966,54791062255.4508
"SSF",1967,54853772525.4856
"SSF",1968,58697940809.468
"SSF",1969,66271375018.254
"SSF",1970,74013525325.8832
"SSF",1971,76093761638.2128
"SSF",1972,85744484210.1309
"SSF",1973,109301136624.562
"SSF",1974,138668997099.52
"SSF",1975,152250584953.468
"SSF",1976,164707058357.447
"SSF",1977,180995314278.725
"SSF",1978,202693630524.218
"SSF",1979,238972041379.646
"SSF",1980,299156861232.473
"SSF",1981,404311362942.53
"SSF",1982,376182335241.856
"SSF",1983,337782415705.058
"SSF",1984,301829555919.123
"SSF",1985,288161913898.376
"SSF",1986,270024419654.379
"SSF",1987,302358754143.882
"SSF",1988,318213399666.485
"SSF",1989,323805308033.055
"SSF",1990,379311825675.495
"SSF",1991,405375420644.432
"SSF",1992,365094470300.31
"SSF",1993,369117626218.33
"SSF",1994,377662803286.63
"SSF",1995,480483604759.225
"SSF",1996,536641887730.235
"SSF",1997,564644820351.763
"SSF",1998,565924901411.993
"SSF",1999,404065822504.732
"SSF",2000,428340828932.008
"SSF",2001,410381410917.65
"SSF",2002,446810537330.991
"SSF",2003,562596341824.35
"SSF",2004,698496039334.091
"SSF",2005,828850789134.691
"SSF",2006,977634560614.339
"SSF",2007,1131743844061.68
"SSF",2008,1282823777661.01
"SSF",2009,1225403057803.24
"SSF",2010,1449562327175.87
"SSF",2011,1629327277658.53
"SSF",2012,1692936639108.22
"SSF",2013,1799332280879.88
"SSF",2014,1876123974059.89
"SSF",2015,1670044721688.17
"SSF",2016,1523303785527.21
"SSF",2017,1660848124029.88
"SSF",2018,1782800988574.01
"SSF",2019,1836204944040.04
"SSF",2020,1723193433652.91
"SSF",2021,1935057601074.18
"SSF",2022,2075397087141.81
"SSF",2023,2044578421949.78
"SSF",2024,NA
"SST",1960,NA
"SST",1961,NA
"SST",1962,NA
"SST",1963,NA
"SST",1964,NA
"SST",1965,NA
"SST",1966,NA
"SST",1967,NA
"SST",1968,NA
"SST",1969,NA
"SST",1970,4369005445.90709
"SST",1971,4889680110.9977
"SST",1972,5678575468.74338
"SST",1973,7302095094.69611
"SST",1974,11481090182.2474
"SST",1975,12127638714.9341
"SST",1976,13904030976.2975
"SST",1977,16682356973.9894
"SST",1978,19254707358.4354
"SST",1979,24375650834.0609
"SST",1980,33960175718.6448
"SST",1981,33408246377.5451
"SST",1982,32918973358.115
"SST",1983,31601525549.0305
"SST",1984,32270104381.1611
"SST",1985,31940386052.33
"SST",1986,31924802575.1988
"SST",1987,37398477666.3211
"SST",1988,40395603834.3349
"SST",1989,41280123118.1604
"SST",1990,47317168944.0659
"SST",1991,49596013548.4567
"SST",1992,52839176212.8591
"SST",1993,52534115912.8484
"SST",1994,56185862242.972
"SST",1995,64157845931.9305
"SST",1996,66730631009.3557
"SST",1997,70395100526.9783
"SST",1998,71112024440.6955
"SST",1999,74869501279.8253
"SST",2000,77368613841.6817
"SST",2001,77594319152.7719
"SST",2002,83902231734.4288
"SST",2003,99300795435.5511
"SST",2004,115194366114.688
"SST",2005,129666203435.137
"SST",2006,145797709217.187
"SST",2007,171152209656.815
"SST",2008,186654460910.93
"SST",2009,165375386243.609
"SST",2010,176390570560.177
"SST",2011,197269873598.39
"SST",2012,198456374242.707
"SST",2013,206145182147.156
"SST",2014,213239256667.684
"SST",2015,197793250964.946
"SST",2016,205051950301.873
"SST",2017,225723317837.563
"SST",2018,244622967831.528
"SST",2019,247266169547.517
"SST",2020,222762059252.071
"SST",2021,258942107761.124
"SST",2022,287505638394.077
"SST",2023,305546743662.392
"SST",2024,NA
"STP",1960,NA
"STP",1961,NA
"STP",1962,NA
"STP",1963,NA
"STP",1964,NA
"STP",1965,NA
"STP",1966,NA
"STP",1967,NA
"STP",1968,NA
"STP",1969,NA
"STP",1970,37211826.0869565
"STP",1971,37288845.210287
"STP",1972,41430256.8067496
"STP",1973,56011244.7398414
"STP",1974,57817591.4570048
"STP",1975,60101709.8452627
"STP",1976,52039421.1975774
"STP",1977,49207692.3210324
"STP",1978,55044562.8014217
"STP",1979,65755928.1359723
"STP",1980,81662231.0329968
"STP",1981,83499263.5007481
"STP",1982,80307762.6236105
"STP",1983,75110289.1832665
"STP",1984,78213795.9250336
"STP",1985,82733069.4418031
"STP",1986,115928906.745482
"STP",1987,115952925.468271
"STP",1988,99000764.3902251
"STP",1989,98545169.4342566
"STP",1990,119298002.117477
"STP",1991,107484142.71556
"STP",1992,94861756.0220382
"STP",1993,125742180.002908
"STP",1994,131338384.705839
"STP",1995,103695236.781001
